Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,-5.076628352490421,-10.67049808429119,66.03448275862068,SW,26.415439448275865,0.0,Cloudy,"Ottawa, Ontario, Canada",4
2015,1,2,-8.755555555555556,-15.533333333333335,60.08,WNW,18.990259200000004,0.0,Fair,"Ottawa, Ontario, Canada",4
2015,1,3,-12.97008547008547,-16.730769230769234,74.34615384615384,ENE,18.56935384615385,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,4,-4.587813620071684,-5.50179211469534,93.6774193548387,ENE,21.181043612903228,0.0,Rain / Freezing Rain,"Ottawa, Ontario, Canada",4
2015,1,5,-15.982905982905983,-19.871794871794872,73.6923076923077,W,26.677971692307693,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,6,-14.846743295019158,-17.10727969348659,82.34482758620689,S,8.87913931034483,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,7,-17.264957264957264,-20.726495726495727,75.17948717948718,NW,28.67933538461539,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,8,-17.743055555555557,-20.833333333333332,77.8125,S,12.271248,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,9,-9.558823529411763,-12.973856209150325,77.67647058823529,S,20.637470117647062,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,10,-13.005050505050503,-17.85353535353535,68.0,SW,17.263872,0.0,Mostly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,11,-8.518518518518517,-12.245370370370368,75.66666666666667,S,12.204192,0.0,Cloudy,"Ottawa, Ontario, Canada",4
2015,1,12,-5.259259259259259,-8.055555555555555,82.0,NNW,18.185587200000004,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,13,-20.732323232323232,-26.01010101010101,64.27272727272727,NW,10.168128000000001,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,14,-20.458937198067634,-24.396135265700483,72.69565217391305,NE,7.766834086956522,0.0,Fair,"Ottawa, Ontario, Canada",4
2015,1,15,-13.0,-15.666666666666666,80.7,NE,13.0893312,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,16,-10.427350427350428,-15.106837606837606,70.38461538461539,WNW,28.22541784615385,0.0,Fair,"Ottawa, Ontario, Canada",4
2015,1,17,-20.16908212560386,-24.83091787439614,68.08695652173913,E,13.714409739130437,0.0,Cloudy,"Ottawa, Ontario, Canada",4
2015,1,18,-3.806584362139917,-6.707818930041152,81.25925925925925,ENE,13.053568,0.0,Cloudy,"Ottawa, Ontario, Canada",4
2015,1,19,-5.079365079365079,-6.682539682539682,89.25714285714285,W,22.438853485714287,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,20,-17.72727272727273,-21.994949494949495,70.45454545454545,W,19.458432000000002,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,21,-16.085858585858585,-20.0,73.0909090909091,WNW,7.2420480000000005,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,22,-13.434343434343434,-17.7020202020202,72.0909090909091,WSW,8.485632,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,23,-4.734299516908212,-8.357487922705314,76.78260869565217,SSW,19.59201391304348,0.0,Cloudy,"Ottawa, Ontario, Canada",4
2015,1,24,-2.5816993464052294,-4.542483660130718,86.5,SW,15.288768000000001,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,25,-13.743961352657005,-18.98550724637681,65.78260869565217,NW,24.070188521739134,0.0,Drifting Snow,"Ottawa, Ontario, Canada",4
2015,1,26,-17.9040404040404,-22.87878787878788,66.77272727272727,NE,15.069312,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,27,-13.686868686868687,-21.06060606060606,55.36363636363637,N,17.702784,0.0,Mostly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,28,-13.535353535353535,-21.616161616161616,52.63636363636363,WNW,15.873984,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,1,29,-11.075268817204302,-14.408602150537636,78.7741935483871,ENE,12.35560877419355,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,30,-10.699588477366255,-14.17695473251029,75.81481481481481,NNW,25.92832,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,1,31,-5.079365079365079,-6.682539682539682,89.25714285714285,W,22.438853485714287,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,2,1,-17.87878787878788,-24.419191919191917,59.90909090909091,NNW,16.971264,0.0,Partly Cloudy,"Ottawa, Ontario, Canada",4
2015,2,2,-18.314176245210728,-22.796934865900383,68.65517241379311,NE,24.02917075862069,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,2,3,-15.666666666666666,-19.266666666666666,75.6,S,11.265408,0.0,Mostly Cloudy,"Ottawa, Ontario, Canada",4
2015,2,4,-7.866666666666666,-9.622222222222222,87.12,S,9.977932800000001,0.0,Light Snow,"Ottawa, Ontario, Canada",4
2015,2,5,-17.196969696969695,-22.474747474747474,65.0,WNW,15.069312,0.0,Fair,"Ottawa, Ontario, Canada",4
2015,2,6,-14.846743295019158,-18.23754789272031,76.55172413793103,NE,8.268698482758621,0.0,Light Snow,"Ottawa, Ontario, Canada",4
