Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,17.40740740740741,14.259259259259258,83.66666666666667,SW,5.096256,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,2,16.11111111111111,13.148148148148145,82.83333333333333,WSW,3.218688,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,3,18.333333333333332,15.462962962962965,82.66666666666667,WSW,2.68224,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,4,19.72222222222222,16.666666666666668,83.16666666666667,E,3.218688,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,5,21.666666666666668,18.79629629629629,84.66666666666667,WSW,4.559808,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,6,22.129629629629626,20.18518518518518,88.83333333333333,S,2.145792,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,7,20.370370370370374,19.907407407407405,97.5,NNE,5.632704,0.0,Rain,"Kuala, Nghệ An, Vietnam",3
2015,1,8,16.444444444444443,16.0,97.0,NW,6.1155072,0.0,Rain,"Kuala, Nghệ An, Vietnam",3
2015,1,9,15.09259259259259,14.537037037037035,96.66666666666667,WNW,2.68224,0.0,Rain,"Kuala, Nghệ An, Vietnam",3
2015,1,10,13.703703703703702,11.759259259259258,87.83333333333333,NNW,3.7551360000000007,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,11,12.777777777777779,11.666666666666666,93.16666666666667,NW,3.7551360000000007,0.0,Rain,"Kuala, Nghệ An, Vietnam",3
2015,1,12,15.648148148148145,11.38888888888889,77.16666666666667,NNW,2.68224,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,13,15.648148148148145,9.814814814814813,71.33333333333333,NNW,5.096256,0.0,Fair,"Kuala, Nghệ An, Vietnam",3
2015,1,14,14.90740740740741,11.574074074074076,81.83333333333333,NE,3.7551360000000007,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,15,15.740740740740742,12.40740740740741,82.16666666666667,NE,2.68224,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,16,16.203703703703702,13.055555555555555,83.0,NNE,4.02336,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,17,16.48148148148148,13.333333333333334,83.16666666666667,S,2.145792,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,18,17.40740740740741,14.351851851851855,82.5,NW,4.02336,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,19,18.240740740740737,14.444444444444445,79.5,NE,4.02336,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,20,17.5,13.333333333333334,79.66666666666667,SSW,3.218688,0.0,Mostly Cloudy,"Kuala, Nghệ An, Vietnam",3
2015,1,21,18.148148148148152,15.370370370370368,84.33333333333333,WSW,3.218688,0.0,Cloudy,"Kuala, Nghệ An, Vietnam",3
