Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,28.88888888888889,21.919191919191917,65.81818181818181,SE,21.506688,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,2,28.939393939393945,21.212121212121215,63.27272727272727,ESE,22.091904,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,3,28.47222222222222,20.740740740740737,63.333333333333336,ESE,26.554176000000002,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,4,28.657407407407405,20.555555555555557,62.25,SE,15.691104000000001,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,5,28.388888888888886,19.88888888888889,60.9,SE,14.8059648,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,6,28.240740740740737,19.444444444444443,59.833333333333336,SE,19.714464,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,7,28.383838383838384,19.7979797979798,59.81818181818182,SE,20.921472,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,8,23.787878787878785,17.07070707070707,58.18181818181818,SE,17.995392000000002,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,9,28.944444444444443,20.777777777777782,61.3,SE,18.0246528,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,10,23.989898989898993,17.474747474747474,58.81818181818182,SE,17.995392000000002,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,11,28.28703703703704,21.481481481481485,67.08333333333333,SE,22.262592,0.0,Mostly Cloudy,"Port-au-Prince, Ouest, Haiti",4
2015,1,12,28.333333333333332,21.666666666666668,67.5,SE,24.542496,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,13,27.592592592592595,22.36111111111111,73.08333333333333,SE,16.09344,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,14,27.268518518518515,21.25,70.25,SE,10.72896,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,15,27.77777777777778,22.02020202020202,70.9090909090909,SE,17.55648,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,16,27.77777777777778,21.969696969696972,70.0,ESE,17.995392000000002,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,17,29.34343434343434,22.525252525252526,67.0909090909091,W,17.263872,0.0,Partly Cloudy,"Port-au-Prince, Ouest, Haiti",4
2015,1,18,28.68686868686869,22.17171717171717,67.18181818181819,SE,19.312128,0.0,Fair,"Port-au-Prince, Ouest, Haiti",4
2015,1,19,27.97979797979798,22.37373737373737,71.63636363636364,SE,18.580608,0.0,Partly Cloudy,"Port-au-Prince, Ouest, Haiti",4
2015,1,20,27.878787878787882,20.808080808080806,65.45454545454545,SE,21.214080000000003,0.0,Mostly Cloudy,"Port-au-Prince, Ouest, Haiti",4
2015,1,21,26.43518518518518,20.648148148148152,70.58333333333333,SE,20.519136000000003,0.0,Mostly Cloudy,"Port-au-Prince, Ouest, Haiti",4
