Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2021,1,2,24.259259259259263,20.370370370370374,78.0,NNW,12.338304,0.0,Mostly Cloudy,,
2021,1,3,24.351851851851848,18.88888888888889,72.0,NW,18.239232,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,4,21.38888888888889,18.75,85.625,N,13.478256000000002,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,5,22.936507936507937,19.206349206349202,80.42857142857143,W,8.736438857142858,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,6,26.22222222222222,20.444444444444443,71.0,N,8.368588800000001,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,7,21.666666666666668,19.81481481481482,89.5,CALM,4.291584,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,8,21.481481481481485,18.70370370370371,85.66666666666667,NW,14.215872000000003,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,11,21.888888888888893,18.333333333333332,80.0,W,14.162227200000002,0.0,Partly Cloudy,,
2021,1,12,22.31481481481482,18.148148148148152,77.5,W,11.533632,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,13,24.166666666666668,19.07407407407407,73.83333333333333,S,11.533632,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,14,23.111111111111107,17.88888888888889,73.2,S,15.127833600000002,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,15,25.0,18.055555555555557,66.0,W,14.484096000000001,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,16,26.666666666666668,19.166666666666668,64.0,N,10.0584,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,17,23.88888888888889,18.88888888888889,73.0,NNW,9.656064,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,1,18,25.476190476190478,19.206349206349202,69.42857142857143,N,10.80559542857143,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,19,25.625,19.02777777777778,68.25,N,18.306288000000002,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,20,26.851851851851848,17.22222222222222,56.666666666666664,W,19.043904,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,1,21,26.944444444444443,18.240740740740737,59.833333333333336,W,16.898112,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,1,22,21.805555555555557,19.444444444444443,87.25,N,14.484096000000001,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,23,23.75,19.444444444444443,77.25,SW,15.288768000000001,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,24,21.22222222222222,17.88888888888889,82.2,W,11.909145600000002,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,25,23.65079365079365,19.444444444444443,78.28571428571429,N,9.656064,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,26,20.27777777777778,17.77777777777778,87.0,W,12.472416,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,27,22.870370370370374,18.518518518518515,77.33333333333333,W,15.825216000000003,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,1,28,18.61111111111111,17.36111111111111,91.0,NNW,13.679424000000001,0.0,Drizzle,"Moxico Province, Moxico, Angola",3
2021,1,30,26.555555555555557,19.555555555555557,65.8,W,16.09344,0.0,Partly Cloudy,,
2021,1,31,26.851851851851848,17.22222222222222,56.666666666666664,W,19.043904,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,2,1,24.583333333333332,19.444444444444443,73.75,NW,10.0584,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,2,25.18518518518518,20.370370370370374,74.33333333333333,N,7.778496,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,3,22.592592592592595,19.259259259259263,81.83333333333333,N,10.460736,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,4,24.66666666666667,20.0,75.8,CALM,8.368588800000001,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,5,24.629629629629626,20.0,75.33333333333333,WSW,8.04672,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,6,22.619047619047617,20.15873015873016,86.14285714285714,CALM,9.426157714285715,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,7,23.518518518518515,19.81481481481482,79.83333333333333,NW,9.656064,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,8,24.86111111111111,20.0,75.875,N,17.09928,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,9,25.079365079365076,19.84126984126984,73.14285714285714,NW,16.09344,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,10,25.833333333333332,19.72222222222222,69.75,NW,16.898112,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,11,27.03703703703704,19.259259259259263,63.333333333333336,NW,15.825216000000003,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,2,12,28.88888888888889,18.41269841269841,54.285714285714285,W,13.564470857142858,0.0,Partly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,14,27.77777777777778,18.253968253968257,57.57142857142857,W,14.484096000000001,0.0,Partly Cloudy,,
2021,2,15,26.38888888888889,17.5,58.0,W,12.874752,0.0,Fair,"Moxico Province, Moxico, Angola",3
2021,2,17,26.851851851851848,18.42592592592593,61.666666666666664,CALM,3.218688,0.0,Fair,,
2021,2,18,28.148148148148152,20.370370370370374,62.666666666666664,W,8.583168,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,19,23.333333333333332,19.629629629629626,80.66666666666667,N,6.437376,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,20,22.5,19.444444444444443,83.0,NW,20.1168,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
2021,2,22,23.111111111111107,20.666666666666668,85.2,CALM,3.5405568000000005,0.0,Thunder,,
2021,2,23,23.055555555555557,20.648148148148152,87.16666666666667,CALM,2.950464,0.0,Mostly Cloudy,"Moxico Province, Moxico, Angola",3
