Year,Month,Day,Temperature,Temp Dew Point,Humidity,Wind Direction,Wind Speed,Precipitation,Condition,Location,Serialized Hemisphere
2015,1,1,-0.24154589371980684,-3.3212560386473435,80.71739130434783,CALM,2.903816347826087,0.0,Mist,"Aeritalia, Italy (LIMA)",2
2015,1,2,2.098765432098766,-2.91358024691358,71.6,CALM,2.7537664,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,3,3.691358024691359,0.3580246913580254,79.75555555555556,VAR,4.7922688,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,4,10.69135802469136,0.3209876543209865,52.6,WNW,13.0178048,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,5,5.593434343434344,-4.924242424242424,49.38636363636363,VAR,5.925312,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,6,2.9589371980676344,-3.611111111111111,63.869565217391305,VAR,6.4023902608695655,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,7,2.16183574879227,-0.6280193236714974,81.5,VAR,3.9883742608695654,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,8,3.3964646464646484,-0.20202020202020185,78.6590909090909,CALM,3.6210240000000002,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,9,3.0493827160493816,-0.4320987654320992,78.86666666666666,VAR,4.327347200000001,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,10,7.9106280193236715,3.925120772946862,76.52173913043478,VAR,4.828032,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,11,8.56280193236715,-3.756038647342995,58.71739130434783,WNW,14.519081739130437,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,12,6.207729468599032,-6.400966183574878,42.08695652173913,WNW,7.032133565217392,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,13,3.6956521739130426,-2.9468599033816427,62.891304347826086,VAR,5.562732521739131,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,14,4.770531400966185,0.38647342995169254,74.41304347826087,VAR,4.967974956521739,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,15,3.756613756613755,0.5555555555555556,81.07142857142857,VAR,5.402797714285715,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,16,4.60493827160494,4.086419753086419,96.73333333333333,VAR,6.6519552000000015,0.0,Light Rain,"Aeritalia, Italy (LIMA)",2
2015,1,17,5.592592592592594,5.049382716049383,96.37777777777778,NNW,5.6863488,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,18,3.0555555555555554,0.33816425120772997,83.84782608695652,VAR,4.09333147826087,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,19,3.0617283950617296,0.2962962962962952,82.77777777777777,VAR,3.6120832000000003,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,20,3.708010335917314,0.5426356589147276,80.02325581395348,CALM,4.079499906976745,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,21,0.8888888888888897,-0.40740740740740794,91.66666666666667,CALM,5.4717696,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,1,22,3.152454780361759,2.2997416020671815,94.67441860465117,SW,5.4268576744186054,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,23,4.560723514211888,-0.6976744186046504,71.93023255813954,CALM,5.613990697674419,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,24,5.0,-2.113821138211382,61.65853658536585,W,6.0448530731707315,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,25,4.382716049382714,-5.370370370370371,52.48888888888889,VAR,7.867904000000001,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,26,1.7995169082125608,-6.219806763285025,57.43478260869565,VAR,4.233274434782609,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,27,1.4444444444444453,-5.679012345679012,61.84444444444444,CALM,3.218688,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,28,2.999999999999999,-6.864197530864197,51.22222222222222,S,9.0838528,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,29,1.7037037037037055,-5.0,63.6,NE,6.437376,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,30,2.391304347826085,-6.437198067632849,62.34782608695652,WNW,14.16922434782609,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,1,31,3.0617283950617296,0.2962962962962952,82.77777777777777,VAR,3.6120832000000003,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,2,1,2.5845410628019314,-7.342995169082125,54.391304347826086,CALM,6.927176347826086,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,2,3.308641975308642,-10.234567901234568,38.2,CALM,7.0095871999999995,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,3,1.25,-3.876262626262626,71.56818181818181,NNW,8.119872,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,2,4,2.7294685990338152,0.9661835748792273,87.52173913043478,SSW,8.956349217391304,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,2,5,1.325757575757574,1.224747474747474,96.5,N,8.119872,0.0,Light Rain,"Aeritalia, Italy (LIMA)",2
2015,2,6,1.7312661498708022,1.4341085271317846,98.06976744186046,NW,9.24437134883721,0.0,Light Rain,"Aeritalia, Italy (LIMA)",2
2015,2,7,1.896135265700482,0.9420289855072481,93.45652173913044,CALM,4.583131826086957,0.0,Mostly Cloudy,"Aeritalia, Italy (LIMA)",2
2015,2,8,1.3526570048309159,-0.4106280193236718,89.56521739130434,CALM,4.408203130434783,0.0,Fog,"Aeritalia, Italy (LIMA)",2
2015,2,9,2.9951690821256034,-2.874396135265701,67.41304347826087,CALM,5.9825613913043485,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,10,5.39506172839506,-0.34567901234567977,68.04444444444445,CALM,4.7207424,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,11,4.8888888888888875,0.6049382716049381,75.91111111111111,CALM,4.8995584,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,12,4.246913580246915,0.3209876543209865,76.4,NNW,6.365849600000001,0.0,Fair,"Aeritalia, Italy (LIMA)",2
2015,2,13,3.850129198966409,2.2222222222222223,89.18604651162791,VAR,3.630380651162791,0.0,Mist,"Aeritalia, Italy (LIMA)",2
